college_institution_id,name,university_id,district_code,state_code,city,autonomous,girl_exclusive,infrastructure_id,is_accredited,offers_scholarship,offers_loan,accreditation_id,accreditation_body,score,max_score,has_score,Total_Students,courses,c_Agriculture,c_Area_Studies,c_Arts,c_Commerce,c_Criminology_&_Forensic_Science,c_Cultural_Studies,c_Defence_Studies,c_Design,c_Disability_Studies,c_Education,c_Engineering_&_Technology,c_Fashion_Technology,c_Fine_Arts,c_Fisheries_Science,c_Foreign_Language,c_Gandhian_Studies,c_Home_Science,c_IT_&_Computer,c_Indian_Language,c_Journalism_&_Mass_Communication,c_Law,c_Library_&_Information_Science,c_Linguistics,c_Management,c_Marine_Science_/_Oceanography,c_Medical_Science,c_Oriental_Learning,c_Physical_Education,c_Religious_Studies,c_Science,c_Social_Science,c_Social_Work,c_Veterinary_&_Animal_Sciences,c_Women_Studies
42609,"SARASWATI DEVI NARI GYANSTHALI MAHAVIDYALAYA, GONDA",510,183,9,Gonda,False,True,173474,True,True,False,26339,NAAC,1.66,4,True,1604,Education Arts,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42613,"AVADH LAW COLLEGE, ASAINI, BARABANKI",510,176,9,,False,False,169175,True,True,False,25574,BAR COUNCIL OF INDIA,,,False,585,Law Law,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45781,"SALESIAN COLLEGE (SILIGURI CAMPAS), DARJILING",579,327,19,Siliguri - 734001,False,False,185415,True,True,False,28562,NAAC,3.16,4,True,1213,Education Education Education Mathematics Commerce Commerce Commerce Commerce Arts Business Administration Geography Psychology Political Science Computer Application Computer Science Journalism & Mass Communication,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
42652,"KISAN P.G. COLLEGE, BAHRAICH",510,180,9,BAHRAICH,False,False,173245,True,True,False,26306,NAAC,2.67,4,True,5939,Education Botany Science Physics Mathematics Chemistry Commerce Arts Geography Economics History History English Sanskrit,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
42666,J.D. Birla Institute,575,342,19,Kolkata,True,False,165641,True,True,False,24980,NAAC,3.11,4,True,1803,Commerce Commerce Business Administration Home Science Home Science Home Science,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42717,"GOVT ARTS & COMMERCE COLLEGE, SAMI",138,470,24,SAMI,False,False,155055,True,True,True,23343,KCG-AHMEDABAD,511,999,True,789,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42739,"Veterinary College and Research Institute, Namakkal",487,609,33,Salem,False,False,181170,True,True,True,27801,ICAR,,,False,358,Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42741,"Madras Veterinary College, Chennai - 7",487,603,33,Chennai - 600 007,False,False,180497,True,True,True,27677,ICAR,,,False,896,Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences Veterinary & Animal Sciences,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42754,"Y.S.N.M.College,Medininnagar",208,358,20,,False,True,182210,True,False,False,28007,NAAC,2.4,4,True,3785,Zoology Botany Mathematics Physics Other Science Chemistry Science Arts Other Social Science Political Science Psychology Economics Political Science Philosophy Other Social Science Psychology History History Hindi Other Indian Languages Home Science,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
42788,Dr. Kanailal Bhattacharya College,570,341,19,HOWRAH - 711104,False,False,162854,True,True,False,24595,NAAC,2.01,4,True,1452,Science Bio-Science Commerce Arts Home Science,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43232,"Biyani Girls College., B.ed. College, Jaipur",422,110,8,Jaipur,False,True,183406,True,False,False,28211,NAAC,2.3,4,True,335,Education Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43258,"Shri Dharam Chand Gandhi Jain Govt. College, Alwar",422,104,8,BEHROR,False,False,176357,True,True,False,26884,NAAC,2.13,4,True,1196,Commerce Arts Political Science,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42806,Victoria Institution,570,342,19,Kolkata,False,True,176702,True,False,False,26939,NAAC,2.1,4,True,2757,Physics Mathematics Zoology Science Botany Commerce Arts Political Science Geography History Psychology Philosophy Economics English Bengali Sanskrit Urdu,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43095,"Arts and Science College , Murtijapur",324,501,27,Murtizapur,False,False,158872,True,True,False,24005,NAAC,2.63,4,True,657,Science Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42821,"Smt. Laxmibai Radhakisan Toshniwal Commerce College, Akola.",324,501,27,Akola,False,False,207266,True,True,False,31593,NAAC,3.03,4,True,2309,Commerce Commerce Commerce Commerce Other Management Event Management Other Management Marketing Management Business Management Financial Management Human Resource Management Other Management Information Technology,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42834,"Shri Shivaji Arts, Commerce & Science College, Akot",324,501,27,AKOT,False,False,205777,True,True,False,31384,NAAC,2.71,4,True,2186,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42804,Shyampur Siddheswari Mahavidyalaya,570,341,19,,False,False,160924,True,True,False,24310,NAAC,2.27,4,True,4319,Education Zoology Mathematics Science Chemistry Science Science Physics Commerce Commerce Arts Arts Arts Political Science Philosophy History Geography English Bengali Sanskrit Computer Science,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
42843,"Dr. Panjabrao Deshmukh Law College  , Morshi Road .",324,503,27,Amravati,False,False,186432,True,True,False,28731,NAAC,2.61,4,True,513,Law,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42855,"Gopikabai Sitaram Gawande College, Umarkhed",324,510,27,Umarkhed,False,False,161390,True,True,False,24363,NAAC,2.58,4,True,1333,Zoology Science Other Science Chemistry Commerce Arts Business Administration Other Social Science Computer Application,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
42860,"Appaswami Mahavidyalaya, Shendurajna (Adhav) Tq. Manora.",324,502,27,Shendurjana (Adhao),False,False,177058,True,True,False,27014,NAAC,2.01,4,True,281,Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42869,"Shri Shivaji Science and Arts College , Chikhali.",324,500,27,Chikhali,False,False,207910,True,True,False,31666,NAAC,2.82,4,True,1425,Science Other Science Microbiology Commerce Commerce Arts History Other Social Science Political Science,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
42876,"Smt. Kesharbai Lahoti Mahavidyalaya,Morshi Road,Amravati",324,503,27,Amravati,False,False,158758,True,True,False,23977,NAAC,3.09,4,True,2473,Commerce Commerce Commerce Commerce Arts Business Administration History Political Science Geography Hindi,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
42877,"Shivshakti Arts, Commerce College, Babhulgaon.",324,510,27,Babhulgaon,False,False,156035,True,True,False,23532,NAAC,2.19,4,True,887,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42890,"Smt. Surajdevi Ramchandra Mohata Mahila Mahavidyalaya, Khamgaon.",324,500,27,Khamgaon,False,True,205782,True,True,False,31386,NAAC,2.35,4,True,798,Commerce Arts Other Social Science,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42893,"Bhausaheb Lahane Dnyanprakash Arts and Science College, Pinjar, Tq. Barshitakali.",324,501,27,Pinjar,False,False,175117,True,True,False,26646,NAAC,1.91,4,True,312,Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42901,"Phulsingh Naik Mahavidyalaya, Pusad.",324,510,27,PUSAD,False,False,194862,True,True,False,30151,NAAC,2.67,4,True,1636,Chemistry Mathematics Science Physics Commerce Commerce Arts Sociology Other Indian Languages Library & Information Science,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
42902,"Late Babasaheb Kadu Kala Mahavidyalaya,GurukunjMozari, Tq.Teosa",324,503,27,Amravati,False,False,207433,True,True,True,31608,abc,0,0,True,57,Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42904,"K.M. Asgar Hussain Education College, Akola",324,501,27,AKOLA,False,False,210042,True,True,False,31872,NAAC,2.61,4,True,78,Education Education Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42915,"Shankarlal Khandelwal Arts, Science and Commerce College, Akola.",324,501,27,Akola,False,False,155157,True,True,False,23352,NAAC,2.95,4,True,1621,Other Science Chemistry Science Commerce Arts Business Administration Computer Application Area Studies,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
42919,"Arts , Commerce &Science College , Kiran Nagar , Amravati",324,503,27,Amravati,False,False,157560,True,True,False,23794,NAAC,2.17,4,True,643,Science Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42920,"Shri Gadge Maharaj Mahavidyalaya, Murtijapur.",324,501,27,Murtizapur,False,False,155324,True,True,False,23374,NAAC,2.4,4,True,822,Commerce Arts Area Studies,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42930,"Shri Vyanktesh Arts, Commerce College, Deulgaon Raja.",324,500,27,Deulgaon Raja,False,False,204603,True,True,False,31241,NAAC,2.63,4,True,851,Science Commerce Commerce Arts English Other Indian Languages,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42949,"Shri I Ianuman Vyam Prasarak Mandal's College of Engineering & Technology, Amravati.",324,503,27,Amravati,False,False,158775,True,True,True,23980,Computer Science & Engineering,,,False,1122,Business Administration Electronics Engineering Electronics Engineering Mechanical Engineering Information Technology Computer Engineering Electronics Engineering Computer Engineering Computer Engineering Information Technology,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42949,"Shri I Ianuman Vyam Prasarak Mandal's College of Engineering & Technology, Amravati.",324,503,27,Amravati,False,False,158775,True,True,True,23979,Electronics and Telecommunication  Engg,,,False,1122,Business Administration Electronics Engineering Electronics Engineering Mechanical Engineering Information Technology Computer Engineering Electronics Engineering Computer Engineering Computer Engineering Information Technology,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42952,"Dr.Babasaheb Ambedkar mahavidyalaya , Amravati.",324,503,27,Amravati,False,False,210116,True,True,False,31880,NAAC,2.25,4,True,538,Commerce Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42953,"Shri Pundalik Maharaj College, Nandura Rly.",324,500,27,Nandura,False,False,210099,True,True,False,31878,NAAC,2.1,4,True,755,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42954,"Govt. B.Ed. College, Yavatmal. Maharashtra Yavatmal.",324,510,27,yavatmal,False,False,186530,True,True,False,28750,NAAC,4,4,True,35,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42956,"Dr. Gopalrao Khedkar Mahavidyalaya , Gadegaon Telhara.",324,501,27,Telhara,False,False,196973,True,True,False,30396,NAAC,2.12,4,True,1414,Science Commerce Commerce Arts Political Science Other Indian Languages,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
42978,"Arts, Science College , Chikhladra .",324,503,27,"CHIKHALDARA,",False,False,164098,True,True,False,24752,NAAC,2.58,4,True,542,Environmental Science Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42980,"Loknaik Bapuji Ane Women College, Yavatmal.",324,510,27,Yavatmal,False,True,210114,True,True,False,31879,NAAC,4,4,True,1150,Arts Other Social Science,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42984,"G.B.Murarka Arts and Commerce College,Shegaon.",324,500,27,Shegaon,False,False,208209,True,True,False,31694,NAAC,2.77,4,True,624,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42995,"G.S. Science , Arts And Commerce College , Khamgaon",324,500,27,Khamgaon,False,False,185458,True,True,False,28579,NAAC,2.82,4,True,2572,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42997,"College of Physical Education , Shivaji Nagar, Yavatmal",324,510,27,Yavatmal,False,False,185746,True,False,False,28641,NAAC,2,4,True,30,Physical Education,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42998,"Smt. Radhadevi Goenka Mahila Mahavidyalaya, Akola.",324,501,27,AKOLA,False,True,205666,True,True,True,31362,NAAC,2.71,4,True,1928,Commerce Commerce Arts Business Administration Computer Application Home Science Home Science Cultural Studies,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43000,"Nehru Arts and Commerce College, Nerparsopant.",324,510,27,NERPARSOPANT,False,False,204676,True,True,False,31249,NAAC,4,4,True,1089,Education Science Commerce Arts,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43008,"Yeshwantrao Chavan Science College, Mangrulpir.",324,502,27,Mangrulpir,False,False,156163,True,False,False,23573,NAAC,2.78,4,True,587,Science Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43009,"G.S. Tompe Arts, Commerce & Science College , Chandur Bazar.",324,503,27,Chandur Bazar,False,False,162473,True,True,False,24531,NAAC,2.5,4,True,1044,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43011,"Late Narayanrao Amritrao Deshmukh Arts , Commerce College , Chandur Bazar",324,503,27,Chandur Bazar,False,False,155348,True,True,False,23379,NAAC,2.7,4,True,727,Arts Geography Computer Application,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43012,"Takashilla Mahavidyalaya, Sham Nagar Amravati.",324,503,27,Amravati,False,False,207752,True,True,False,31647,NAAC,2.44,4,True,824,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43019,"Shri Shivaji Arts, Commerce & Science, College, Akola.",324,501,27,AKOLA,False,False,206602,True,True,False,31491,NAAC,3.11,4,True,4779,Other Science Science Commerce Commerce Arts Business Administration Other Social Science Home Science Home Science,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
43023,"410 Babasaheb Deshmukh Parvekar College, Pandharkawada, Tq. Maharashtra Yavatmal. Kelapur.",324,510,27,Pandharkawada,False,False,161939,True,True,False,24468,NAAC,1.83,4,True,583,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43029,"G.H. Raisoni College of Engineering & Management, Anjangaon Bari Road,Amravati.",324,503,27,Amravati,False,False,194323,True,True,False,30065,NAAC,2.08,4,True,1352,Computer Engineering Civil Engineering Electrical Engineering Mechanical Engineering Electrical Engineering Information Technology Mechanical Engineering Electronics Engineering Computer Engineering Electronics Engineering Civil Engineering,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44784,Dr. Bhupendra Nath Dutta Smriti Mahavidyalaya,569,335,19,Burdwan,False,False,181376,True,True,False,27850,NAAC,2.61,4,True,3335,Botany Mathematics Other Science Chemistry Zoology Science Commerce Arts Arts Geography History Philosophy Political Science English Sanskrit Bengali Cultural Studies Journalism & Mass Communication,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43033,"S.P.M. late Tatyasaheb Mahajan Arts and Commerce College, Chikhali i",324,500,27,Chikhli,False,False,205633,True,True,False,31355,NAAC,2.36,4,True,454,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43040,"M.E.S. Arts, Commerce College , Mehakar",324,500,27,Mehkar,False,False,208159,True,True,False,31690,NAAC,4,4,True,619,Education Commerce Commerce Arts,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43041,"Mahatama Fule Arts, Commerce &Sitaramji Chaudhari Science College, Warud.",324,503,27,warud,True,False,197340,True,True,False,30450,NAAC,2.43,4,True,2136,Other Science Chemistry Science Commerce Commerce Arts Political Science Economics English Other Indian Languages,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43042,"Adarsh Science, Jairamdas Bhagchand Arts &Birla Commerce College, Dhamangaon Rly.",324,503,27,Dhamangaon Rly,False,False,155553,True,True,False,23420,NAAC,3.2,4,True,1069,Science Commerce Arts Economics Computer Application,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
44663,Tarakeswar Degree College,569,338,19,Tarakeswar,False,False,167788,True,False,False,25342,NAAC,2.43,4,True,13150,Science Science Science Science Science Chemistry Science Commerce Arts Arts Arts Arts Arts Arts Arts Arts Arts Arts Arts Arts Business Administration Sociology Philosophy Geography History English Sanskrit Bengali Computer Science Music,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
43049,"Vidyabharati Mahavidyalaya , C.K. Nayadu Road , Camp, Amravati.",324,503,27,Amravati,False,False,173860,True,True,False,26417,NAAC,3.26,4,True,1549,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43051,"Shri Shivaji Arts , Commerce College , Morshi Road,Amravati.",324,503,27,Amravati,False,False,168520,True,True,False,25489,NAAC,2.57,4,True,2330,Commerce Commerce Arts Economics Geography Political Science Other Social Science English Journalism & Mass Communication Journalism & Mass Communication,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43053,"Gulabnabi Azad Social Work College, Pusad",324,510,27,Pusad,False,False,164709,True,True,False,24863,NAAC,2.6,4,True,275,Social Work Social Work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43057,"Amolakchand Mahavidyalaya, Yavatmal. Maharashtra Yavatmal",324,510,27,Yavatamal,False,False,209770,True,True,False,31839,NAAC,0.67,4,True,5288,Science Science Science Science Science Science Science Commerce Arts Arts Arts Arts Arts Arts Arts Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43058,"Government Education (B.Ed.) Mahavidyalaya, Akola",324,501,27,Akola,False,False,155217,True,True,False,23361,NAAC,3,4,True,82,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43062,"Matoshri Vimalabai Deshmukh Mahavidyalaya ,Panchwati Chowk, Morshi Road, Amravati",324,503,27,Amravati,False,False,177513,True,True,False,27096,NAAC,2.37,4,True,348,Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43063,"Lokmanya Tilak College, Wani. Distt:- Yavatmal. Maharashtra Yavatmal",324,510,27,Wani,False,False,210136,True,True,False,31884,NAAC,2.6,4,True,1860,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43069,"Arts & Commerce College , Jarud , Tq- Warud .",324,503,27,Jarud,False,False,195322,True,False,False,30209,NAAC,2,4,True,594,Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43072,Prof. Ram Meghe Institute of Technology & Research Badnera Rly.,324,503,27,Badnera-Amravati,False,False,195813,True,True,False,30272,"NBA, New Delhi",,,False,3471,Business Administration Information Technology Computer Engineering Computer Engineering Civil Engineering Civil Engineering Mechanical Engineering Electronics Engineering Electronics Engineering Electronics Engineering Information Technology Civil Engineering Mechanical Engineering Civil Engineering Mechanical Engineering Information Technology Mechanical Engineering Computer Engineering Computer Application,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43075,"Savitribai Fule Education Mahavidyalaya, Akot.",324,501,27,Akot,False,False,172404,True,True,True,26147,NAAC,2.19,4,True,61,Education Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43077,"Bharatiya Mahavidyalaya , Badnera Road",324,503,27,Amravati,False,False,185389,True,True,False,28558,NAAC,2.67,4,True,1737,Science Commerce Commerce Arts Geography English Computer Application,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43080,"Smt. Vatsalabai Naik Women College, Pusad.",324,510,27,Pusad-445204,False,True,186932,True,True,False,28800,NAAC,2.28,4,True,755,Commerce Arts History Sanskrit Women Studies Women Studies,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
43089,"Sant Gadge Baba Maharaj Art , Commerce & Science College, Walgaon .",324,503,27,Walgaon,False,False,185305,True,True,False,28541,NAAC,2.448,4,True,431,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43096,"Bhartiya Mahavidyalaya , Morshi Road, Amravati.",324,503,27,Morshi,False,False,193369,True,True,False,29900,NAAC,2.33,4,True,1128,Commerce Commerce Arts Political Science History,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
